"CountryName","Indicator","Date","value"
"Denmark","GDP per capita (current US$)","1971",3845.49615869923
"Dominican Republic","GDP per capita (current US$)","1971",359.827030818071
"Algeria","GDP per capita (current US$)","1971",339.384003699887
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","1971",118.859839669013
"Early-demographic dividend","GDP per capita (current US$)","1971",236.497864027662
"East Asia & Pacific","GDP per capita (current US$)","1971",339.496422910638
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","1971",
"Europe & Central Asia","GDP per capita (current US$)","1971",1527.98197551515
"Ecuador","GDP per capita (current US$)","1971",440.757681400775
"Egypt, Arab Rep.","GDP per capita (current US$)","1971",232.445188487003
"Euro area","GDP per capita (current US$)","1971",2515.42933661502
"Eritrea","GDP per capita (current US$)","1971",
"Spain","GDP per capita (current US$)","1971",1358.46574675823
"Estonia","GDP per capita (current US$)","1971",
"Ethiopia","GDP per capita (current US$)","1971",
"European Union","GDP per capita (current US$)","1971",2176.89712783921
"Fragile and conflict affected situations","GDP per capita (current US$)","1971",
"Finland","GDP per capita (current US$)","1971",2718.20755188138
"Fiji","GDP per capita (current US$)","1971",466.04375785837
"France","GDP per capita (current US$)","1971",3173.8400260794
"Faroe Islands","GDP per capita (current US$)","1971",
"Micronesia, Fed. Sts.","GDP per capita (current US$)","1971",
"Gabon","GDP per capita (current US$)","1971",634.311960199288
"United Kingdom","GDP per capita (current US$)","1971",2649.80151387223
"Georgia","GDP per capita (current US$)","1971",
"Ghana","GDP per capita (current US$)","1971",273.822796409195
"Gibraltar","GDP per capita (current US$)","1971",
"Guinea","GDP per capita (current US$)","1971",
"Gambia, The","GDP per capita (current US$)","1971",121.098341293725
"Guinea-Bissau","GDP per capita (current US$)","1971",108.351588014366
"Equatorial Guinea","GDP per capita (current US$)","1971",227.952037473625
"Greece","GDP per capita (current US$)","1971",1652.3265992595
"Grenada","GDP per capita (current US$)","1971",
"Greenland","GDP per capita (current US$)","1971",1876.50422354843
"Guatemala","GDP per capita (current US$)","1971",355.837688675727
"Guam","GDP per capita (current US$)","1971",
"Guyana","GDP per capita (current US$)","1971",400.746791397122
"High income","GDP per capita (current US$)","1971",3070.01305537258
"Hong Kong SAR, China","GDP per capita (current US$)","1971",1106.46971695915
"Honduras","GDP per capita (current US$)","1971",264.238133864268
"Heavily indebted poor countries (HIPC)","GDP per capita (current US$)","1971",163.200986618778
"Croatia","GDP per capita (current US$)","1971",
"Haiti","GDP per capita (current US$)","1971",
"Hungary","GDP per capita (current US$)","1971",
"IBRD only","GDP per capita (current US$)","1971",242.18562506427
"IDA & IBRD total","GDP per capita (current US$)","1971",226.061164759028
"IDA total","GDP per capita (current US$)","1971",162.0818656507
"IDA blend","GDP per capita (current US$)","1971",173.029894393128
"Indonesia","GDP per capita (current US$)","1971",79.1500893361596
"IDA only","GDP per capita (current US$)","1971",157.518381714199
"Isle of Man","GDP per capita (current US$)","1971",
"India","GDP per capita (current US$)","1971",120.952108084779
"Not classified","GDP per capita (current US$)","1971",
"Ireland","GDP per capita (current US$)","1971",1705.61807366242
"Iran, Islamic Rep.","GDP per capita (current US$)","1971",468.964195178138
"Iraq","GDP per capita (current US$)","1971",376.889890413704
"Iceland","GDP per capita (current US$)","1971",3278.64877167879
"Israel","GDP per capita (current US$)","1971",1906.72857608341
"Italy","GDP per capita (current US$)","1971",2298.00454493088
"Jamaica","GDP per capita (current US$)","1971",810.351893904577
"Jordan","GDP per capita (current US$)","1971",389.815632806355
"Japan","GDP per capita (current US$)","1971",2234.26166584905
"Kazakhstan","GDP per capita (current US$)","1971",
"Kenya","GDP per capita (current US$)","1971",152.553677274524
"Kyrgyz Republic","GDP per capita (current US$)","1971",
"Cambodia","GDP per capita (current US$)","1971",135.316664526633
"Kiribati","GDP per capita (current US$)","1971",293.706891169406
"St. Kitts and Nevis","GDP per capita (current US$)","1971",441.104662852422
"Korea, Rep.","GDP per capita (current US$)","1971",316.831091466922
"Kuwait","GDP per capita (current US$)","1971",4803.03305059115
"Latin America & Caribbean (excluding high income)","GDP per capita (current US$)","1971",631.436319211206
"Lao PDR","GDP per capita (current US$)","1971",
"Lebanon","GDP per capita (current US$)","1971",
"Liberia","GDP per capita (current US$)","1971",234.300486926791
"Libya","GDP per capita (current US$)","1971",
"St. Lucia","GDP per capita (current US$)","1971",
"Latin America & Caribbean","GDP per capita (current US$)","1971",668.77984243071
"Least developed countries: UN classification","GDP per capita (current US$)","1971",
"Low income","GDP per capita (current US$)","1971",
"Liechtenstein","GDP per capita (current US$)","1971",4827.79288281065
"Sri Lanka","GDP per capita (current US$)","1971",186.706745495451
"Lower middle income","GDP per capita (current US$)","1971",147.842367817686
"Low & middle income","GDP per capita (current US$)","1971",220.59965602787
"Lesotho","GDP per capita (current US$)","1971",72.5964504921363
"Late-demographic dividend","GDP per capita (current US$)","1971",260.752222919793
"Lithuania","GDP per capita (current US$)","1971",
"Luxembourg","GDP per capita (current US$)","1971",4578.8349085759
"Latvia","GDP per capita (current US$)","1971",
"Macao SAR, China","GDP per capita (current US$)","1971",
"St. Martin (French part)","GDP per capita (current US$)","1971",
"Morocco","GDP per capita (current US$)","1971",264.578432473648
"Monaco","GDP per capita (current US$)","1971",13812.1359060263
"Moldova","GDP per capita (current US$)","1971",
"Madagascar","GDP per capita (current US$)","1971",177.432717999332
"Maldives","GDP per capita (current US$)","1971",
"Middle East & North Africa","GDP per capita (current US$)","1971",328.309754220398
"Mexico","GDP per capita (current US$)","1971",729.732140146305
"Marshall Islands","GDP per capita (current US$)","1971",
"Middle income","GDP per capita (current US$)","1971",227.3053548641
"Macedonia, FYR","GDP per capita (current US$)","1971",
"Mali","GDP per capita (current US$)","1971",71.1546796955027
"Malta","GDP per capita (current US$)","1971",874.066335595898
"Myanmar","GDP per capita (current US$)","1971",
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","1971",
"Montenegro","GDP per capita (current US$)","1971",
"Mongolia","GDP per capita (current US$)","1971",
"Northern Mariana Islands","GDP per capita (current US$)","1971",
"Mozambique","GDP per capita (current US$)","1971",
"Mauritania","GDP per capita (current US$)","1971",191.937118788254
"Mauritius","GDP per capita (current US$)","1971",
"Malawi","GDP per capita (current US$)","1971",77.2707315142598
"Malaysia","GDP per capita (current US$)","1971",379.56633226123
"North America","GDP per capita (current US$)","1971",5525.14296494705
"Namibia","GDP per capita (current US$)","1971",
"New Caledonia","GDP per capita (current US$)","1971",3446.95279391748
"Niger","GDP per capita (current US$)","1971",150.02283185382
"Nigeria","GDP per capita (current US$)","1971",159.811543519598
"Nicaragua","GDP per capita (current US$)","1971",334.284839228979
"Netherlands","GDP per capita (current US$)","1971",3335.49361250066
"Norway","GDP per capita (current US$)","1971",3736.34873749991
"Nepal","GDP per capita (current US$)","1971",72.165852543156
"Nauru","GDP per capita (current US$)","1971",
"New Zealand","GDP per capita (current US$)","1971",2773.32310731114
"OECD members","GDP per capita (current US$)","1971",2927.86060128392
"Oman","GDP per capita (current US$)","1971",401.898854699292
"Other small states","GDP per capita (current US$)","1971",327.581908238463
"Pakistan","GDP per capita (current US$)","1971",177.617276638767
"Panama","GDP per capita (current US$)","1971",974.924541881124
"Peru","GDP per capita (current US$)","1971",604.887730289485
"Philippines","GDP per capita (current US$)","1971",201.03374884798
"Palau","GDP per capita (current US$)","1971",
"Papua New Guinea","GDP per capita (current US$)","1971",286.733884213524
"Poland","GDP per capita (current US$)","1971",
"Pre-demographic dividend","GDP per capita (current US$)","1971",86.8648653831663
"Puerto Rico","GDP per capita (current US$)","1971",2044.31990558216
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","1971",
"Portugal","GDP per capita (current US$)","1971",1064.64277421658
"Paraguay","GDP per capita (current US$)","1971",240.221698705165
"West Bank and Gaza","GDP per capita (current US$)","1971",
"Pacific island small states","GDP per capita (current US$)","1971",
"Post-demographic dividend","GDP per capita (current US$)","1971",3053.78303135552
"French Polynesia","GDP per capita (current US$)","1971",2594.79399946872
"Qatar","GDP per capita (current US$)","1971",3251.26280333092
"Romania","GDP per capita (current US$)","1971",
"Russian Federation","GDP per capita (current US$)","1971",
"Rwanda","GDP per capita (current US$)","1971",57.6351329047385
"South Asia","GDP per capita (current US$)","1971",126.287307638225
"Saudi Arabia","GDP per capita (current US$)","1971",1178.59718115095
"Sudan","GDP per capita (current US$)","1971",185.70394274781
"Senegal","GDP per capita (current US$)","1971",243.330038055739
"Singapore","GDP per capita (current US$)","1971",1070.82403348611
"Solomon Islands","GDP per capita (current US$)","1971",301.15924543894
"Sierra Leone","GDP per capita (current US$)","1971",163.989307779716
"El Salvador","GDP per capita (current US$)","1971",315.017427784382
"San Marino","GDP per capita (current US$)","1971",
"Somalia","GDP per capita (current US$)","1971",
"Serbia","GDP per capita (current US$)","1971",
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","1971",220.661748820342
"South Sudan","GDP per capita (current US$)","1971",
"Sub-Saharan Africa","GDP per capita (current US$)","1971",220.682166124533
"Small states","GDP per capita (current US$)","1971",505.300650958346
"Sao Tome and Principe","GDP per capita (current US$)","1971",
"Suriname","GDP per capita (current US$)","1971",726.345140746983
"Slovak Republic","GDP per capita (current US$)","1971",
"Slovenia","GDP per capita (current US$)","1971",
"Sweden","GDP per capita (current US$)","1971",5060.34273918223
"Swaziland","GDP per capita (current US$)","1971",297.493496828736
"Sint Maarten (Dutch part)","GDP per capita (current US$)","1971",
"Seychelles","GDP per capita (current US$)","1971",401.608039518793
"Syrian Arab Republic","GDP per capita (current US$)","1971",392.439469642472
"Turks and Caicos Islands","GDP per capita (current US$)","1971",
"Chad","GDP per capita (current US$)","1971",134.643224311998
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","1971",120.159371390942
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","1971",
"Togo","GDP per capita (current US$)","1971",131.098795737459
"Thailand","GDP per capita (current US$)","1971",194.258253481034
"Tajikistan","GDP per capita (current US$)","1971",
"Turkmenistan","GDP per capita (current US$)","1971",
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","1971",647.515095884946
"Timor-Leste","GDP per capita (current US$)","1971",
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","1971",
"Tonga","GDP per capita (current US$)","1971",
"South Asia (IDA & IBRD)","GDP per capita (current US$)","1971",126.287307638225
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","1971",220.682166124533
"Trinidad and Tobago","GDP per capita (current US$)","1971",937.670506913959
"Tunisia","GDP per capita (current US$)","1971",325.791108133064
"Turkey","GDP per capita (current US$)","1971",456.543021144154
"Tuvalu","GDP per capita (current US$)","1971",
"Tanzania","GDP per capita (current US$)","1971",
"Uganda","GDP per capita (current US$)","1971",145.857394742475
"Ukraine","GDP per capita (current US$)","1971",
"Upper middle income","GDP per capita (current US$)","1971",291.428198291702
"Uruguay","GDP per capita (current US$)","1971",996.093014725042
"United States","GDP per capita (current US$)","1971",5623.44397840712
"Uzbekistan","GDP per capita (current US$)","1971",
"St. Vincent and the Grenadines","GDP per capita (current US$)","1971",219.28749108397
"Venezuela, RB","GDP per capita (current US$)","1971",1225.12454381643
"British Virgin Islands","GDP per capita (current US$)","1971",
"Virgin Islands (U.S.)","GDP per capita (current US$)","1971",3619.71830985915
"Vietnam","GDP per capita (current US$)","1971",
"Vanuatu","GDP per capita (current US$)","1971",
